0,0.078333,0.36697248
1,0.183334,0.5027523
2,0.228334,0.2000000
3,0.313333,0.4183486
4,0.411667,0.1027523
5,0.430000,0.3504587
6,0.606667,0.1284404
7,0.556667,0.3669725
8,0.846667,0.5284405
9,0.725000,0.6403670
10,0.643330,0.68807340
11,0.595000,0.76697250
12,0.360000,0.85137620
13,0.291667,0.80550456
14,0.260000,0.72660550
15,0.248333,0.59082570
16,0.338334,0.51192660
17,0.433333,0.47155964
18,0.533333,0.47339448
